1269	766
1270	767
1271	768
1272	766
1273	766
1274	766
1275	767
1276	766
1277	766
1278	766
1279	766
1280	766
1281	766
1282	766
1283	766
1284	766
1285	766
1286	766
1287	766
1288	767
1289	767
1290	767
1291	767
1292	768
1293	768
1294	768
1295	768
1296	769
1297	770
1298	771
1299	772
1300	772
1301	771
1302	772
1303	772
1304	772
1305	773
1306	773
1307	773
1308	788
1309	788
1310	788
1311	788
1312	788
1313	788
1314	790
1315	791
1316	790
1317	791
1318	791
1319	792
1320	791
1321	792
1322	792
1323	792
1324	792
1325	793
1326	794
1327	795
1328	796
1329	797
1330	798
1331	798
1332	797
1333	798
1334	799
1335	800
1336	798
1337	799
1338	800
1339	801
1340	802
1341	803
1342	804
1343	805
1344	806
1345	804
1346	805
1347	806
1348	807
1349	806
1350	807
1351	808
1352	809
1353	810
1354	811
1355	812
1356	812
1357	811
1358	812
1359	813
1360	824
1361	825
1362	825
1363	825
1364	825
1365	826
1366	827
1367	828
1368	829
1369	830
1370	831
1371	832
1372	833
1373	833
1374	834
1375	835
1376	835
1377	835
1378	835
1379	836
1380	836
1381	836
1382	836
1383	837
1384	837
1385	837
1386	837
1387	838
1388	838
1389	838
1390	838
1391	839
1392	840
1393	841
1394	842
1395	841
1396	841
1397	842
1398	843
1399	843
1400	843
1401	843
1402	844
1403	845
1404	846
1405	844
1406	845
1407	846
1408	847
1409	848
1410	860
1411	860
1412	861
1413	861
1414	861
1415	861
1416	862
1417	862
1418	862
1419	862
1420	863
1421	864
1422	865
1423	866
1424	867
1425	866
1426	866
1427	867
1428	868
1429	869
1430	870
1431	871
1432	872
1433	873
1434	874
1435	875
1436	876
1437	877
1438	878
1439	879
1440	882
1441	882
1442	883
1443	884
1444	885
1445	886
1446	887
1447	888
1448	889
1449	890
1450	889
1451	889
1452	890
1453	891
1454	892
1455	893
1456	894
1457	895
1458	896
1459	896
1460	897
1461	898
1462	899
1463	900
1464	901
1465	902
1466	901
1467	901
1468	902
1469	903
1470	904
1471	905
1472	906
1473	907
1474	908
1475	907
1476	908
1477	909
1478	910
1479	911
1480	912
1481	912
1482	911
1483	912
1484	913
1485	914
1486	914
1487	915
1488	916
1489	917
1490	918
1491	919
1492	919
1493	918
1494	919
1495	920
1496	921
1497	922
1498	923
1499	929
1500	930
1501	930
1502	930
1503	931
1504	932
1505	933
1506	934
1507	933
1508	933
1509	934
1510	935
1511	936
1512	935
1513	935
1514	936
1515	937
1516	937
1517	937
1518	938
1519	939
1520	940
1521	941
1522	942
1523	943
1524	944
1525	945
1526	946
1527	947
1528	948
1529	949
1530	950
1531	953
1532	954
1533	954
1534	955
1535	956
1536	957
1537	958
1538	956
1539	957
1540	958
1541	959
1542	960
1543	961
1544	962
1545	963
1546	964
1547	965
1548	964
1549	964
1550	965
1551	966
1552	965
1553	965
1554	966
1555	967
1556	968
1557	969
1558	970
1559	970
1560	970
1561	970
1562	976
1563	976
1564	977
1565	978
1566	979
1567	980
1568	980
1569	979
1570	980
1571	981
1572	981
1573	980
1574	981
1575	982
1576	983
1577	984
1578	984
1579	983
1580	984
1581	985
1582	985
1583	985
1584	986
1585	987
1586	988
1587	989
1588	990
1589	999
1590	999
1591	1000
1592	1001
1593	1002
1594	1003
1595	1004
1596	1005
1597	1006
1598	1007
1599	1006
1600	1006
1601	1007
1602	1008
1603	1009
1604	1010
1605	1011
1606	1012
1607	1012
1608	1011
1609	1012
1610	1013
1611	1014
1612	1015
1613	1015
1614	1016
1615	1017
1616	1018
1617	1019
1618	1020
1619	1020
1620	1021
1621	1022
1622	1022
1623	1022
1624	1023
1625	1024
1626	1025
1627	1026
1628	1025
1629	1025
1630	1026
1631	1027
1632	1028
1633	1029
1634	1030
1635	1031
1636	1032
1637	1031
1638	1031
1639	1032
1640	1033
1641	1034
1642	1035
1643	1036
1644	1035
1645	1035
1646	1036
1647	1037
1648	1037
1649	1038
1650	1039
1651	1040
1652	1041
1653	1042
1654	1041
1655	1041
1656	1042
1657	1042
1658	1042
1659	1042
1660	1043
1661	1044
1662	1045
1663	1046
1664	1045
1665	1045
1666	1046
1667	1047
1668	1048
1669	1049
1670	1050
1671	1051
1672	1052
1673	1050
1674	1051
1675	1052
1676	1053
1677	1054
1678	1055
1679	1056
1680	1068
1681	1068
1682	1069
1683	1070
1684	1071
1685	1072
1686	1073
1687	1074
1688	1075
1689	1074
1690	1074
1691	1075
1692	1076
1693	1075
1694	1075
1695	1076
1696	1077
1697	1078
1698	1079
1699	1080
1700	1080
1701	1079
1702	1080
1703	1081
1704	1082
1705	1083
1706	1082
1707	1082
1708	1083
1709	1084
1710	1085
1711	1086
1712	1087
1713	1088
1714	1087
1715	1087
1716	1088
1717	1089
1718	1090
1719	1090
1720	1091
1721	1092
1722	1093
1723	1094
1724	1095
1725	1096
1726	1097
1727	1097
1728	1096
1729	1097
1730	1098
1731	1098
1732	1098
1733	1098
1734	1099
1735	1099
1736	1100
1737	1101
1738	1102
1739	1103
1740	1104
1741	1105
1742	1115
1743	1115
1744	1116
1745	1116
1746	1116
1747	1116
1748	1117
1749	1118
1750	1119
1751	1120
1752	1120
1753	1119
1754	1120
1755	1121
1756	1122
1757	1123
1758	1124
1759	1125
1760	1126
1761	1125
1762	1126
1763	1127
1764	1128
1765	1129
1766	1130
1767	1131
1768	1131
1769	1130
1770	1131
1771	1132
1772	1132
1773	1131
1774	1132
1775	1133
1776	1134
1777	1135
1778	1136
1779	1137
1780	1138
1781	1139
1782	1140
1783	1141
1784	1142
1785	1143
1786	1144
1787	1145
1788	1146
1789	1147
1790	1147
1791	1146
1792	1147
1793	1148
1794	1149
1795	1150
1796	1151
1797	1152
1798	1151
1799	1151
1800	1152
1801	1153
1802	1154
1803	1154
1804	1153
1805	1154
1806	1155
1807	1155
1808	1154
1809	1155
1810	1155
1811	1155
1812	1155
1813	1156
1814	1156
1815	1157
1816	1157
1817	1158
1818	1161
1819	1162
1820	1163
1821	1164
1822	1164
1823	1163
1824	1164
1825	1165
1826	1166
1827	1167
1828	1168
1829	1169
1830	1170
1831	1170
1832	1169
1833	1170
1834	1171
1835	1172
1836	1173
1837	1174
1838	1175
1839	1176
1840	1175
1841	1175
1842	1176
1843	1177
1844	1176
1845	1176
1846	1177
1847	1177
1848	1177
1849	1177
1850	1178
1851	1179
1852	1180
1853	1181
1854	1180
1855	1180
1856	1181
1857	1182
1858	1183
1859	1182
1860	1182
1861	1183
1862	1184
1863	1185
1864	1186
1865	1187
1866	1188
1867	1189
1868	1190
1869	1207
1870	1208
1871	1208
1872	1208
1873	1208
1874	1209
1875	1210
1876	1211
1877	1212
1878	1213
1879	1214
1880	1215
1881	1215
1882	1214
1883	1215
1884	1216
1885	1216
1886	1215
1887	1216
1888	1217
1889	1217
1890	1216
1891	1217
1892	1218
1893	1219
1894	1220
1895	1221
1896	1222
1897	1223
1898	1224
1899	1225
1900	1226
1901	1227
1902	1227
1903	1235
1904	1234
1905	1235
1906	1236
1907	1237
1908	1237
1909	1238
1910	1239
1911	1240
1912	1241
1913	1242
1914	1243
1915	1243
1916	1242
1917	1243
1918	1244
1919	1244
1920	1244
1921	1244
1922	1245
1923	1246
1924	1247
1925	1248
1926	1246
1927	1247
1928	1248
1929	1249
1930	1254
1931	1254
1932	1255
1933	1255
1934	1255
1935	1255
1936	1256
1937	1257
1938	1258
1939	1259
1940	1260
1941	1260
1942	1260
1943	1260
1944	1261
1945	1261
1946	1261
1947	1262
1948	1262
1949	1262
1950	1262
1951	1263
1952	1264
1953	1265
1954	1266
1955	1267
1956	1268
1957	1269
1958	1270
1959	1270
1960	1269
1961	1270
1962	1271
1963	1272
1964	1273
1965	1274
1966	1275
1967	1275
1968	1274
1969	1275
1970	1276
1971	1277
1972	1277
1973	1276
1974	1277
1975	1278
1976	1278
1977	1278
1978	1279
1979	1280
1980	1280
1981	1280
1982	1280
1983	1281
1984	1282
1985	1283
1986	1284
1987	1285
1988	1285
1989	1284
1990	1285
1991	1286
1992	1287
1993	1288
1994	1288
1995	1289
1996	1290
1997	1291
1998	1292
1999	1293
2000	1294
2001	1293
2002	1293
2003	1294
2004	1295
2005	1294
2006	1295
2007	1296
2008	1297
2009	1297
2010	1296
2011	1297
2012	1298
2013	1298
2014	1297
2015	1298
2016	1299
2017	1299
2018	1298
2019	1299
2020	1300
2021	1301
2022	1302
2023	1301
2024	1301
2025	1302
2026	1302
2027	1302
2028	1302
2029	1303
2030	1303
2031	1303
2032	1303
2033	1304
2034	1304
2035	1304
2036	1304
2037	1305
2038	1305
2039	1305
2040	1306
2041	1307
2042	1308
2043	1309
2044	1310
2045	1311
2046	1312
2047	1313
2048	1314
2049	1315
2050	1316
2051	1347
2052	1347
2053	1348
2054	1348
2055	1348
2056	1349
2057	1350
2058	1351
2059	1351
2060	1352
2061	1353
2062	1354
2063	1355
2064	1356
2065	1356
2066	1356
2067	1357
2068	1358
2069	1359
2070	1358
2071	1359
2072	1360
2073	1361
2074	1362
2075	1363
2076	1364
2077	1365
2078	1370
2079	1371
2080	1371
2081	1372
2082	1373
2083	1372
2084	1372
2085	1373
2086	1374
2087	1375
2088	1376
2089	1377
2090	1378
2091	1379
2092	1380
2093	1381
2094	1382
2095	1380
2096	1381
2097	1382
2098	1383
2099	1384
2100	1385
2101	1386
2102	1387
2103	1388
2104	1389
2105	1390
2106	1391
2107	1383
2108	1384
2109	1393
2110	1393
2111	1393
2112	1394
2113	1394
2114	1394
2115	1395
2116	1396
2117	1395
2118	1395
2119	1396
2120	1397
2121	1398
2122	1399
2123	1400
2124	1401
2125	1402
2126	1403
2127	1404
2128	1405
2129	1406
2130	1406
2131	1405
2132	1406
2133	1407
2134	1408
2135	1408
2136	1407
2137	1408
2138	1409
2139	1410
2140	1411
2141	1412
2142	1413
2143	1414
2144	1414
2145	1413
2146	1414
2147	1415
2148	1416
2149	1417
2150	1418
2151	1416
2152	1417
2153	1418
2154	1419
2155	1420
2156	1421
2157	1422
2158	1422
2159	1421
2160	1422
2161	1423
2162	1424
2163	1425
2164	1426
2165	1427
2166	1428
2167	1429
2168	1430
2169	1443
2170	1444
2171	1445
2172	1445
2173	1444
2174	1445
2175	1446
2176	1446
2177	1447
2178	1448
2179	1449
2180	1450
2181	1451
2182	1452
2183	1453
2184	1453
2185	1452
2186	1453
2187	1454
2188	1454
2189	1455
2190	1456
2191	1457
2192	1458
2193	1459
2194	1460
2195	1461
2196	1462
2197	1463
2198	1463
2199	1462
2200	1463
2201	1464
2202	1465
2203	1466
2204	1467
2205	1468
2206	1469
2207	1470
2208	1471
2209	1472
2210	1470
2211	1471
2212	1472
2213	1473
2214	1474
2215	1473
2216	1473
2217	1474
2218	1475
2219	1476
2220	1477
2221	1478
2222	1479
2223	1480
2224	1481
2225	1482
2226	1483
2227	1484
2228	1486
2229	1487
2230	1487
2231	1487
2232	1487
2233	1488
2234	1488
2235	1489
2236	1490
2237	1489
2238	1489
2239	1490
2240	1491
2241	1491
2242	1491
2243	1491
2244	1492
2245	1493
2246	1494
2247	1495
2248	1496
2249	1497
2250	1498
2251	1499
2252	1500
2253	1501
2254	1502
2255	1512
2256	1512
2257	1513
2258	1514
2259	1515
2260	1516
2261	1517
2262	1518
2263	1519
2264	1520
2265	1520
2266	1519
2267	1520
2268	1521
2269	1521
2270	1521
2271	1522
2272	1523
2273	1524
2274	1525
2275	1526
2276	1527
2277	1528
2278	1522
2279	1522
2280	1531
2281	1531
2282	1531
2283	1532
2284	1532
2285	1532
2286	1532
2287	1533
2288	1533
2289	1533
2290	1533
2291	1534
2292	1534
2293	1534
2294	1534
2295	1535
2296	1536
2297	1537
2298	1538
2299	1539
2300	1537
2301	1538
2302	1539
2303	1540
2304	1538
2305	1539
2306	1540
2307	1541
2308	1542
2309	1543
2310	1544
2311	1545
2312	1546
2313	1547
2314	1548
2315	1549
2316	1549
2317	1548
2318	1549
2319	1550
2320	1551
2321	1552
2322	1553
2323	1554
2324	1555
2325	1555
2326	1554
2327	1555
2328	1556
2329	1556
2330	1557
2331	1558
2332	1559
2333	1560
2334	1561
2335	1562
2336	1563
2337	1563
2338	1562
2339	1563
2340	1564
2341	1564
2342	1563
2343	1564
2344	1565
2345	1566
2346	1567
2347	1568
2348	1569
2349	1570
2350	1570
2351	1569
2352	1570
2353	1571
2354	1571
2355	1571
2356	1571
2357	1572
2358	1573
2359	1574
2360	1575
2361	1576
2362	1577
2363	1578
2364	1577
2365	1577
2366	1578
2367	1579
2368	1579
2369	1579
2370	1580
2371	1581
2372	1582
2373	1582
2374	1582
2375	1582
2376	1583
2377	1583
2378	1583
2379	1583
2380	1584
2381	1584
2382	1584
2383	1584
2384	1585
2385	1586
2386	1587
2387	1585
2388	1586
2389	1587
2390	1588
2391	1589
2392	1590
2393	1591
2394	1592
2395	1593
2396	1594
2397	1595
2398	1596
2399	1597
2400	1598
2401	1599
2402	1600
2403	1601
2404	1602
2405	1603
2406	1625
2407	1626
2408	1626
2409	1626
2410	1626
2411	1627
2412	1627
2413	1627
2414	1627
2415	1628
2416	1628
2417	1628
2418	1629
2419	1630
2420	1631
2421	1632
2422	1633
2423	1634
2424	1635
2425	1636
2426	1637
2427	1638
2428	1639
2429	1640
2430	1641
2431	1649
2432	1650
2433	1650
2434	1651
2435	1652
2436	1653
2437	1654
2438	1652
2439	1653
2440	1654
2441	1655
2442	1655
2443	1656
2444	1657
2445	1658
2446	1659
2447	1660
2448	1661
2449	1662
2450	1663
2451	1664
2452	1665
2453	1666
2454	1667
2455	1667
2456	1668
2457	1668
2458	1668
2459	1668
2460	1669
2461	1670
2462	1673
2463	1673
2464	1673
2465	1673
2466	1674
2467	1674
2468	1674
2469	1674
2470	1675
2471	1675
2472	1676
2473	1677
2474	1677
2475	1676
2476	1677
2477	1678
2478	1679
2479	1680
2480	1680
2481	1681
2482	1682
2483	1683
2484	1683
2485	1682
2486	1683
2487	1684
2488	1685
2489	1686
2490	1687
2491	1688
2492	1689
2493	1690
2494	1690
2495	1690
2496	1690
2497	1691
2498	1691
2499	1691
2500	1691
2501	1692
2502	1692
2503	1693
2504	1694
2505	1691
2506	1692
2507	1692
2508	1692
2509	1692
2510	1693
2511	1693
2512	1694
2513	1694
2514	1694
2515	1694
2516	1695
2517	1695
2518	1695
2519	1695
2520	1696
2521	1718
2522	1718
2523	1719
2524	1719
2525	1719
2526	1719
2527	1720
2528	1721
2529	1722
2530	1722
2531	1721
2532	1722
2533	1723
2534	1724
2535	1725
2536	1726
2537	1727
2538	1728
2539	1727
2540	1727
2541	1728
2542	1729
2543	1730
2544	1731
2545	1732
2546	1731
2547	1731
2548	1732
2549	1733
2550	1734
2551	1735
2552	1736
2553	1737
2554	1738
2555	1739
2556	1740
2557	1741
2558	1741
2559	1740
2560	1741
2561	1742
2562	1743
2563	1743
2564	1744
2565	1745
2566	1746
2567	1747
2568	1748
2569	1749
2570	1750
2571	1751
2572	1751
2573	1751
2574	1751
2575	1752
2576	1752
2577	1752
2578	1752
2579	1753
2580	1753
2581	1753
2582	1753
2583	1764
2584	1765
2585	1765
2586	1766
2587	1767
2588	1768
2589	1769
2590	1770
2591	1771
2592	1772
2593	1773
2594	1774
2595	1775
2596	1776
2597	1777
2598	1778
2599	1779
2600	1780
2601	1788
2602	1789
2603	1790
2604	1791
2605	1792
2606	1793
2607	1792
2608	1792
2609	1793
2610	1794
2611	1794
2612	1794
2613	1795
2614	1796
2615	1797
2616	1798
2617	1799
2618	1799
2619	1799
2620	1799
2621	1800
2622	1800
2623	1800
2624	1800
2625	1801
2626	1801
2627	1801
2628	1810
2629	1810
2630	1810
2631	1810
2632	1811
2633	1811
2634	1811
2635	1811
2636	1812
2637	1812
2638	1812
2639	1812
2640	1813
2641	1813
2642	1813
2643	1813
2644	1814
2645	1814
2646	1814
2647	1814
2648	1815
2649	1815
2650	1815
2651	1816
2652	1817
2653	1818
2654	1819
2655	1820
2656	1821
2657	1820
2658	1820
2659	1821
2660	1822
2661	1822
2662	1823
2663	1824
2664	1825
2665	1826
2666	1827
2667	1828
2668	1829
2669	1830
2670	1831
2671	1830
2672	1830
2673	1831
2674	1832
2675	1832
2676	1833
2677	1834
2678	1835
2679	1836
2680	1836
2681	1836
2682	1836
2683	1837
2684	1837
2685	1837
2686	1837
2687	1838
2688	1838
2689	1838
2690	1838
2691	1839
2692	1839
2693	1839
2694	1839
2695	1840
2696	1840
2697	1840
2698	1841
2699	1857
2700	1857
2701	1857
2702	1858
2703	1858
2704	1858
2705	1859
2706	1859
2707	1859
2708	1859
2709	1860
2710	1860
2711	1860
2712	1861
2713	1862
2714	1863
2715	1864
2716	1863
2717	1863
2718	1864
2719	1865
2720	1866
2721	1867
2722	1868
2723	1866
2724	1867
2725	1868
2726	1869
2727	1870
2728	1871
2729	1871
2730	1870
2731	1871
2732	1872
2733	1872
2734	1873
2735	1874
2736	1875
2737	1875
2738	1875
2739	1876
2740	1877
2741	1878
2742	1879
2743	1879
2744	1879
2745	1880
2746	1881
2747	1882
2748	1883
2749	1884
2750	1884
2751	1885
2752	1885
2753	1886
2754	1886
2755	1887
2756	1904
2757	1904
2758	1905
2759	1905
2760	1905
2761	1905
2762	1906
2763	1906
2764	1907
2765	1908
2766	1909
2767	1910
2768	1909
2769	1909
2770	1910
2771	1911
2772	1912
2773	1913
2774	1912
2775	1912
2776	1913
2777	1914
2778	1915
2779	1916
2780	1917
2781	1918
2782	1919
2783	1920
2784	1921
2785	1922
2786	1923
2787	1923
2788	1922
2789	1923
2790	1924
2791	1924
2792	1925
2793	1924
2794	1925
2795	1926
2796	1927
2797	1928
2798	1929
2799	1929
2800	1929
2801	1929
2802	1930
2803	1930
2804	1931
2805	1931
2806	1950
2807	1950
2808	1950
2809	1951
2810	1951
2811	1951
2812	1951
2813	1952
2814	1953
2815	1954
2816	1955
2817	1954
2818	1954
2819	1955
2820	1956
2821	1955
2822	1955
2823	1956
2824	1957
2825	1958
2826	1959
2827	1960
2828	1961
2829	1962
2830	1963
2831	1964
2832	1963
2833	1963
2834	1964
2835	1965
2836	1965
2837	1966
2838	1967
2839	1968
2840	1967
2841	1967
2842	1968
2843	1969
2844	1970
2845	1970
2846	1970
2847	1970
2848	1971
2849	1971
2850	1972
2851	1972
2852	1972
2853	1972
2854	1973
2855	1973
2856	1973
2857	1973
2858	1974
2859	1974
2860	1974
2861	1974
2862	1975
2863	1975
2864	1997
2865	1997
2866	1997
2867	1998
2868	1998
2869	1998
2870	1998
2871	1999
2872	1999
2873	1999
2874	2000
2875	2001
2876	2002
2877	2003
2878	2004
2879	2005
2880	2006
2881	2007
2882	2007
2883	2006
2884	2007
2885	2008
2886	2009
2887	2010
2888	2011
2889	2010
2890	2010
2891	2011
2892	2012
2893	2013
2894	2014
2895	2015
2896	2016
2897	2017
2898	2018
2899	2019
2900	2020
2901	2019
2902	2019
2903	2020
2904	2021
2905	2021
2906	2021
2907	2021
2908	2022
2909	2022
2910	2022
2911	2022
2912	2023
2913	2023
2914	2023
2915	2023
2916	2024
2917	2024
2918	2024
2919	2025
2920	2043
2921	2043
2922	2043
2923	2044
2924	2044
2925	2044
2926	2045
2927	2045
2928	2045
2929	2045
2930	2046
2931	2047
2932	2048
2933	2048
2934	2047
2935	2048
2936	2049
2937	2050
2938	2051
2939	2052
2940	2053
2941	2054
2942	2053
2943	2053
2944	2054
2945	2055
2946	2054
2947	2054
2948	2055
2949	2056
2950	2057
2951	2058
2952	2059
2953	2060
2954	2061
2955	2062
2956	2063
2957	2064
2958	2065
2959	2065
2960	2065
2961	2065
2962	2066
2963	2066
2964	2066
2965	2066
2966	2067
2967	2067
2968	2067
2969	2067
2970	2068
2971	2068
2972	2068
2973	2068
2974	2069
2975	2069
2976	2069
2977	2069
2978	2089
2979	2089
2980	2089
2981	2090
2982	2090
2983	2090
2984	2090
2985	2091
2986	2091
2987	2091
2988	2091
2989	2092
2990	2093
2991	2094
2992	2095
2993	2096
2994	2097
2995	2098
2996	2099
2997	2098
2998	2098
2999	2099
3000	2100
3001	2099
3002	2099
3003	2100
3004	2101
3005	2100
3006	2100
3007	2102
3008	2113
3009	2113
3010	2113
